sector,tic,human_label,tmag,period_d,duration_min,depth,depth_snr,sde_max,source_batch_id,review_id,repeated_tic_observations,top_signal_atlas,vet_sheet_filename,vet_sheet_relative_path
60,705157024,eclipsing_binary_or_pceb,20.2601883116071,0.288574382235585,30,0.340199573690703,7.15708819080799,20.0006169931741,s60_s62_tehan_hv2_3k_20260721,s0060-signal-final-4c7b62d4c893eb3b,1,false,s0060-signal-final-4c7b62d4c893eb3b_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0060-signal-final-4c7b62d4c893eb3b_twirl_twoap_current_adp.png
60,741939749,eclipsing_binary_or_pceb,19.9564040883584,0.147946804342488,30,1.55316932320532,29.6422853072171,415.682505548013,s60_s62_tehan_hv2_3k_20260721,s0060-signal-final-c5215730033db56d,1,false,s0060-signal-final-c5215730033db56d_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0060-signal-final-c5215730033db56d_twirl_twoap_current_adp.png
60,743114895,eclipsing_binary_or_pceb,19.3187703929638,0.140269953790357,30,0.144838522917728,4.11100947119771,20.5527558118223,s60_s62_tehan_hv2_3k_20260721,s0060-signal-final-70e4b8945dd8202c,1,false,s0060-signal-final-70e4b8945dd8202c_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0060-signal-final-70e4b8945dd8202c_twirl_twoap_current_adp.png
60,743164519,eclipsing_binary_or_pceb,19.6198957142613,0.488127540261581,30,1.11200954024464,18.7407816131262,172.440879112309,s60_s62_tehan_hv2_3k_20260721,s0060-signal-final-bc46c40c3478d3e0,1,false,s0060-signal-final-bc46c40c3478d3e0_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0060-signal-final-bc46c40c3478d3e0_twirl_twoap_current_adp.png
60,743392977,eclipsing_binary_or_pceb,19.9859252232554,0.158552675536586,30,1.27147817717604,35.0033872441677,574.240146994533,s60_s62_tehan_hv2_3k_20260721,s0060-signal-final-62c5b5dac32eda30,1,false,s0060-signal-final-62c5b5dac32eda30_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0060-signal-final-62c5b5dac32eda30_twirl_twoap_current_adp.png
60,743545387,eclipsing_binary_or_pceb,17.4956589927911,0.215908230499353,30,0.339007842745842,8.32555280349786,346.246919297945,s60_s62_tehan_hv2_3k_20260721,s0060-signal-final-3a8942635db06d22,1,false,s0060-signal-final-3a8942635db06d22_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0060-signal-final-3a8942635db06d22_twirl_twoap_current_adp.png
60,802003397,eclipsing_binary_or_pceb,19.7994099451021,0.301290709662209,30,0.655296462168197,8.90774729452371,35.1493510901014,s60_s62_tehan_hv2_3k_20260721,s0060-signal-final-6fd864a9af9dec01,1,false,s0060-signal-final-6fd864a9af9dec01_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0060-signal-final-6fd864a9af9dec01_twirl_twoap_current_adp.png
60,802437291,eclipsing_binary_or_pceb,20.1458829228886,0.380410893073991,30,0.821687583265476,15.9229102167359,203.955389470654,s60_s62_tehan_hv2_3k_20260721,s0060-signal-final-e80f8b3719b41a88,1,false,s0060-signal-final-e80f8b3719b41a88_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0060-signal-final-e80f8b3719b41a88_twirl_twoap_current_adp.png
60,841295237,eclipsing_binary_or_pceb,19.3474200109907,1.38465590580144,30,3.44687275481161,34.0429162287406,282.713259518341,s60_s62_tehan_hv2_3k_20260721,s0060-signal-final-d6b84bf32f52de78,1,false,s0060-signal-final-d6b84bf32f52de78_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0060-signal-final-d6b84bf32f52de78_twirl_twoap_current_adp.png
60,841383134,eclipsing_binary_or_pceb,18.6816104751232,0.51512683267363,30,0.279018283134219,4.4176501941237,39.9182042395398,s60_s62_tehan_hv2_3k_20260721,s0060-signal-final-a9ad4139091b9b46,1,false,s0060-signal-final-a9ad4139091b9b46_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0060-signal-final-a9ad4139091b9b46_twirl_twoap_current_adp.png
60,900761930,eclipsing_binary_or_pceb,19.3463774616951,1.32794130028158,30,0.493910376094158,5.29568942043161,27.5251128550038,s60_s62_tehan_hv2_3k_20260721,s0060-signal-final-60992cad1a46db92,1,false,s0060-signal-final-60992cad1a46db92_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0060-signal-final-60992cad1a46db92_twirl_twoap_current_adp.png
60,1102585750,eclipsing_binary_or_pceb,20.0818154881006,0.964254329721782,30,6.52421399763426,79.7785795412795,339.827901836175,s60_s62_tehan_hv2_3k_20260721,s0060-signal-final-7ad6d09adbb7d239,1,false,s0060-signal-final-7ad6d09adbb7d239_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0060-signal-final-7ad6d09adbb7d239_twirl_twoap_current_adp.png
60,1271136955,eclipsing_binary_or_pceb,20.1015901908168,1.49641024675892,21,0.591399408523895,4.59849664716626,9.42114745433489,s60_s62_tehan_hv2_3k_20260721,s0060-signal-final-405bccf2225e97c3,1,false,s0060-signal-final-405bccf2225e97c3_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0060-signal-final-405bccf2225e97c3_twirl_twoap_current_adp.png
60,1271207478,eclipsing_binary_or_pceb,19.1855778812914,1.19145729554325,30,0.492688431763746,5.28320774339088,32.6614322648156,s60_s62_tehan_hv2_3k_20260721,s0060-signal-final-d7411cff8fefb772,1,false,s0060-signal-final-d7411cff8fefb772_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0060-signal-final-d7411cff8fefb772_twirl_twoap_current_adp.png
60,1400899528,eclipsing_binary_or_pceb,19.8334377972134,0.247244631269875,30,0.26599115467944,6.08400541374596,23.8299541321325,s60_s62_tehan_hv2_3k_20260721,s0060-signal-final-7bedf265dc2a1b7b,1,false,s0060-signal-final-7bedf265dc2a1b7b_twirl_twoap_current_adp.png,../../data_local/label_reviews/s56_s62_signal_rereview/vet_sheets_s56_s62_a2v1_current_adp_v1/s0060-signal-final-7bedf265dc2a1b7b_twirl_twoap_current_adp.png
