case_id,tic,sector,orbit,cam,ccd,tmag,aperture,variant,output_mode,scale_strategy,scale,scale_source,fit_count,n_cadence,n_raw_finite,n_quality0,n_det_finite,n_det_finite_quality0,raw_negative,raw_negative_quality0,raw_negative_flagged,raw_negative_quality0_retained,raw_negative_quality0_retained_frac,det_median_quality0,det_mad_quality0,det_rms_quality0,det_p05_quality0,det_p95_quality0,failed,failure_reason,path,raw_flux_source
tic1884514391_s0056_o120_c4-2_Large,1884514391,56,120,4,2,19.78291630690647,Large,sub_auto,subtractive,auto,13087.489308102025,auto_robust_abs,6137,6137,6137,6137,6137,6137,4218,4218,0,4218,1.0,1.0014534520949838,0.11517783888767799,0.520346318590283,0.74617271444463,1.2169413683631567,False,,data_local/stage1_lightcurves/detrend_experiments/s56_h5_sample/1884514391.h5,raw
tic1884514391_s0056_o120_c4-2_Large,1884514391,56,120,4,2,19.78291630690647,Large,sub_auto_adp03q,subtractive,auto,13087.489308102025,auto_robust_abs,6137,6137,6137,6137,6137,6137,4218,4218,0,4218,1.0,1.0036872929377758,0.08728287159348026,0.3265269523954498,0.8466813842101791,1.164117007210436,False,,data_local/stage1_lightcurves/detrend_experiments/s56_h5_sample/1884514391.h5,raw
tic1981551646_s0056_o120_c4-2_Primary,1981551646,56,120,4,2,19.793893158618413,Primary,divisive,divisive,auto,,local_cotrend,6137,6137,6137,6137,6137,6137,4232,4232,0,4232,1.0,0.9519352233713855,0.2969098338382484,59.69579668777044,-0.2854930393198164,1.6822391427275907,False,,data_local/stage1_lightcurves/detrend_experiments/s56_h5_sample/1981551646.h5,raw
tic1981551646_s0056_o120_c4-2_Primary,1981551646,56,120,4,2,19.793893158618413,Primary,sub_median,subtractive,median,-12206.885145700297,median,6137,6137,6137,6137,6137,6137,4232,4232,0,4232,1.0,0.9948748862148104,0.18419414640612275,0.20477266685506773,0.6512109080806655,1.3664847002885396,False,,data_local/stage1_lightcurves/detrend_experiments/s56_h5_sample/1981551646.h5,raw
tic1981551646_s0056_o120_c4-2_Primary,1981551646,56,120,4,2,19.793893158618413,Primary,sub_median_abs,subtractive,median_abs,12206.885145700297,median_abs,6137,6137,6137,6137,6137,6137,4232,4232,0,4232,1.0,1.0051251137851895,0.18419414640612292,0.20477266685506773,0.6335152997114601,1.3487890919193344,False,,data_local/stage1_lightcurves/detrend_experiments/s56_h5_sample/1981551646.h5,raw
tic1981551646_s0056_o120_c4-2_Primary,1981551646,56,120,4,2,19.793893158618413,Primary,sub_auto,subtractive,auto,17087.947542226717,auto_robust_abs,6137,6137,6137,6137,6137,6137,4232,4232,0,4232,1.0,1.0036611579699584,0.131580272243559,0.14628067057799712,0.7381992990659869,1.249159729371314,False,,data_local/stage1_lightcurves/detrend_experiments/s56_h5_sample/1981551646.h5,raw
tic1981551646_s0056_o120_c4-2_Primary,1981551646,56,120,4,2,19.793893158618413,Primary,sub_auto_adp03q,subtractive,auto,17087.947542226717,auto_robust_abs,6137,6137,6137,6137,6137,6137,4232,4232,0,4232,1.0,1.0019194492795784,0.0722532610613708,0.08482424100817199,0.8511615062890519,1.1351863312738923,False,,data_local/stage1_lightcurves/detrend_experiments/s56_h5_sample/1981551646.h5,raw
tic1981551646_s0056_o120_c4-2_Small,1981551646,56,120,4,2,19.793893158618413,Small,divisive,divisive,auto,,local_cotrend,6137,6137,6137,6137,6137,6137,3923,3923,0,3923,1.0,0.9973219783821027,0.3668514300257126,28.534541434044755,0.16783259614928112,2.4382838569003575,False,,data_local/stage1_lightcurves/detrend_experiments/s56_h5_sample/1981551646.h5,raw
tic1981551646_s0056_o120_c4-2_Small,1981551646,56,120,4,2,19.793893158618413,Small,sub_median,subtractive,median,-680.5995738450374,median,6137,6137,6137,6137,6137,6137,3923,3923,0,3923,1.0,0.9963241172737494,0.44074942327773736,0.4740264080252556,0.2147115119597743,1.798637471238515,False,,data_local/stage1_lightcurves/detrend_experiments/s56_h5_sample/1981551646.h5,raw
tic1981551646_s0056_o120_c4-2_Small,1981551646,56,120,4,2,19.793893158618413,Small,sub_median_abs,subtractive,median_abs,680.5995738450374,median_abs,6137,6137,6137,6137,6137,6137,3923,3923,0,3923,1.0,1.0036758827262506,0.44074942327773736,0.4740264080252556,0.20136252876148497,1.7852884880402253,False,,data_local/stage1_lightcurves/detrend_experiments/s56_h5_sample/1981551646.h5,raw
