tic,tmag,camera,ccd,method,gapsplit,nseg,fitcnt,scalesrc,cotstat,hasadp,adpmeth,adpbksp,adpcots,n_cadences,n_q0,neg_sap_q0,finite_det_q0,det_median_q0,det_mad_q0,finite_alt_q0,alt_median_q0,alt_mad_q0,path
1201361708,19.69249331521607,4,3,twirl-fs-v2,0.5,1,11081,auto_robust_abs,spline,True,twirl-fs-v2-adp03q,0.3,spline;spline;spline;spline,11775,11081,5825,11081,1.0,0.35441301280260085,11081,1.0,0.32068798649311064,/pdo/users/tehan/tglc-gpu-production/hlsp_s0056_twirl_fs_v2_compare/0000/0012/0136/1708/hlsp_twirlfs_tess_ffi_s0056-0000001201361708_tess_v01_llc.fits
1201289376,18.0746109434935,4,3,twirl-fs-v2,0.5,1,10125,auto_robust_abs,spline,True,twirl-fs-v2-adp03q,0.3,spline;spline;spline;spline,11775,10125,1655,10125,1.0,0.2993783933758736,10125,1.0,0.29481090949773786,/pdo/users/tehan/tglc-gpu-production/hlsp_s0056_twirl_fs_v2_compare/0000/0012/0128/9376/hlsp_twirlfs_tess_ffi_s0056-0000001201289376_tess_v01_llc.fits
219868627,13.44828898538846,4,3,twirl-fs-v2,0.5,1,10731,auto_median_abs,spline,True,twirl-fs-v2-adp03q,0.3,spline;spline;spline;spline,11775,10731,0,10731,1.0,0.0061081237792968745,10731,1.0,0.006081436085700989,/pdo/users/tehan/tglc-gpu-production/hlsp_s0056_twirl_fs_v2_compare/0000/0002/1986/8627/hlsp_twirlfs_tess_ffi_s0056-0000000219868627_tess_v01_llc.fits
1271203540,19.96578155910226,4,4,twirl-fs-v2,0.5,1,10630,auto_robust_abs,spline,True,twirl-fs-v2-adp03q,0.3,spline;spline;spline;spline,11775,10630,4081,10630,1.0000000298023224,0.601763173109293,10630,1.0000000298023224,0.5908617804944515,/pdo/users/tehan/tglc-gpu-production/hlsp_s0056_twirl_fs_v2_compare/0000/0012/7120/3540/hlsp_twirlfs_tess_ffi_s0056-0000001271203540_tess_v01_llc.fits
1400868907,19.72903198115849,4,4,twirl-fs-v2,0.5,1,11482,auto_robust_abs,spline,True,twirl-fs-v2-adp03q,0.3,spline;spline;spline;spline,11775,11482,5767,11482,0.9999999701976776,0.4814610595285892,11482,1.0,0.46768530510663986,/pdo/users/tehan/tglc-gpu-production/hlsp_s0056_twirl_fs_v2_compare/0000/0014/0086/8907/hlsp_twirlfs_tess_ffi_s0056-0000001400868907_tess_v01_llc.fits
1201084971,19.97766054164406,4,4,twirl-fs-v2,0.5,1,11461,auto_robust_abs,spline,True,twirl-fs-v2-adp03q,0.3,spline;spline;spline;spline,11775,11461,5000,11461,1.0,0.48872660737037654,11461,1.0,0.3987106075286865,/pdo/users/tehan/tglc-gpu-production/hlsp_s0056_twirl_fs_v2_compare/0000/0012/0108/4971/hlsp_twirlfs_tess_ffi_s0056-0000001201084971_tess_v01_llc.fits
1271129285,19.88088922161384,4,4,twirl-fs-v2,0.5,1,11628,auto_robust_abs,spline,True,twirl-fs-v2-adp03q,0.3,spline;spline;spline;spline,11775,11628,5578,11628,0.9999999701976776,0.5853183400332927,11628,0.9999999701976776,0.5653497151494026,/pdo/users/tehan/tglc-gpu-production/hlsp_s0056_twirl_fs_v2_compare/0000/0012/7112/9285/hlsp_twirlfs_tess_ffi_s0056-0000001271129285_tess_v01_llc.fits
162630427,17.2763107002545,4,4,twirl-fs-v2,0.5,1,10482,auto_median_abs,spline,True,twirl-fs-v2-adp03q,0.3,spline;spline;spline;spline,11775,10482,59,10482,0.9999999701976776,0.23780789592862128,10482,1.0000000298023224,0.19615269216299056,/pdo/users/tehan/tglc-gpu-production/hlsp_s0056_twirl_fs_v2_compare/0000/0001/6263/0427/hlsp_twirlfs_tess_ffi_s0056-0000000162630427_tess_v01_llc.fits
199574211,14.48709261784728,4,4,twirl-fs-v2,0.5,1,11426,auto_median_abs,spline,True,twirl-fs-v2-adp03q,0.3,spline;spline;spline;spline,11775,11426,1282,11426,1.0000000298023224,0.13640164148211478,11426,1.0,0.07806808732151985,/pdo/users/tehan/tglc-gpu-production/hlsp_s0056_twirl_fs_v2_compare/0000/0001/9957/4211/hlsp_twirlfs_tess_ffi_s0056-0000000199574211_tess_v01_llc.fits
1271158529,20.38287403234426,4,4,twirl-fs-v2,0.5,1,11109,auto_robust_abs,spline,True,twirl-fs-v2-adp03q,0.3,spline;spline;spline;spline,11775,11109,5659,11109,1.0,0.6076761320829391,11109,1.0,0.5936208196520805,/pdo/users/tehan/tglc-gpu-production/hlsp_s0056_twirl_fs_v2_compare/0000/0012/7115/8529/hlsp_twirlfs_tess_ffi_s0056-0000001271158529_tess_v01_llc.fits
2053038477,20.32420679409604,1,3,twirl-fs-v2,0.5,1,10578,auto_robust_abs,spline,True,twirl-fs-v2-adp03q,0.3,spline;spline;spline;spline,11775,10578,4899,10578,1.0,0.7843170935600996,10578,1.0,0.7727411076307297,/pdo/users/tehan/tglc-gpu-production/hlsp_s0056_twirl_fs_v2_compare/0000/0020/5303/8477/hlsp_twirlfs_tess_ffi_s0056-0000002053038477_tess_v01_llc.fits
2009619891,20.29185462611795,2,1,twirl-fs-v2,0.5,1,9890,auto_robust_abs,spline,True,twirl-fs-v2-adp03q,0.3,spline;spline;spline;spline,11775,9890,4600,9890,1.0,0.10290677443742752,9890,1.0,0.09450271368026733,/pdo/users/tehan/tglc-gpu-production/hlsp_s0056_twirl_fs_v2_compare/0000/0020/0961/9891/hlsp_twirlfs_tess_ffi_s0056-0000002009619891_tess_v01_llc.fits
