sector,tic_id
60,670995565
60,670995660
60,670996306
60,670996309
60,670996628
60,670996712
60,670997724
60,670998015
60,670999114
60,671001222
60,671001311
60,671001627
60,671002545
60,671002804
60,671004343
60,671004735
60,671005482
60,671005988
60,671006139
60,671006244
60,671006383
60,671007172
60,671007245
60,671007256
60,671007800
60,671008160
60,671008453
60,671008479
60,671009077
60,671009336
60,671009966
60,671010125
60,671010646
60,671011198
60,671011383
60,671011677
60,671012002
60,671012020
60,671013359
60,671013440
60,671013627
60,671014076
60,671014509
60,671015945
60,671017124
60,671017697
60,671018781
60,671020121
60,671021610
60,671022080
60,671022158
60,671023190
60,671024672
60,671025184
60,671025359
60,671025667
60,671025903
60,671025989
60,671026131
60,671027115
60,671027264
60,671027477
60,671027661
60,671028371
60,671030031
60,671030291
60,671030461
60,671030620
60,671030666
60,671030783
60,671030895
60,671031427
60,671031541
60,671033584
60,671033929
60,671035730
60,671035783
60,671036753
60,671036878
60,671037381
60,671037768
60,671038356
60,671039079
60,671039368
60,671040193
60,671040261
60,671041258
60,671041265
60,671041270
60,671041382
60,671041863
60,671042320
60,671042595
60,671042760
60,671042983
60,671042998
60,671043062
60,671043276
60,671043421
60,671043451
60,671043520
60,671045538
60,671045736
60,702409222
60,702424048
60,702424143
60,702427850
60,702487485
60,702488299
60,702500181
60,702500537
60,702503445
60,702504882
60,702602373
60,702606166
60,702607076
60,702618835
60,702618994
60,702619165
60,702622411
60,702622512
60,702622674
60,702663359
60,702663399
60,702664275
60,702664594
60,702667273
60,702667584
60,702667979
60,702668783
60,702677873
60,702677963
60,702678228
60,702678480
60,702678540
60,702679854
60,702681988
60,702748955
60,702749707
60,702750562
60,702754109
60,702758549
60,702762334
60,702763475
60,702763741
60,702763842
60,702764794
60,702764844
60,702764899
60,702765754
60,702765762
60,702765869
60,702766537
60,702767309
60,702768002
60,702804928
60,702807768
60,702808685
60,702809572
60,702809874
60,702810004
60,702810453
60,702810845
60,702810905
60,702811734
60,702812079
60,702812184
60,702813152
60,702813513
60,702813624
60,702814565
60,702814826
60,702815078
60,702818883
60,702818963
60,702821425
