config,bkspace_d,sigma_clip,duration_min,depth,injection_cases,median_retention,p16_retention,p84_retention,min_retention,max_retention,median_cadences
bk1.2_sig5,1.2,5.0,30.0,0.5,33,0.9945612273633759,0.9865749484610579,0.9981434310883176,0.9207393742237433,1.1390360493518217,90.0
bk1.2_sig5,1.2,5.0,60.0,0.03,33,0.9990458521021854,0.9913850555127978,0.999624132846502,0.9213488130576135,1.1338537997955422,180.0
bk1.2_sig5,1.2,5.0,60.0,0.1,33,0.998038436446082,0.9900681824276282,0.9990612292094281,0.921885511761697,1.1364073086435649,180.0
bk1.2_sig5,1.2,5.0,60.0,0.3,33,0.992713154032046,0.9877722348705589,0.9981970277571359,0.922378017775409,1.1389622342513837,180.0
bk1.2_sig5,1.2,5.0,60.0,0.5,33,0.9892499580782674,0.9808258200558566,0.9958837667351162,0.9186739614684207,1.1424427283497267,180.0
bk1.2_sig5,1.2,5.0,120.0,0.03,33,0.9980211670358526,0.9864780214479563,1.0001484230351974,0.920421093909792,1.1336345966214432,360.0
bk1.2_sig5,1.2,5.0,120.0,0.1,33,0.9954834976969662,0.9818738033027673,0.9984472667396466,0.9226192767091224,1.135036859695775,360.0
bk1.2_sig5,1.2,5.0,120.0,0.3,33,0.9869493411548974,0.9788864437576124,0.9950071717247644,0.9239624194949002,1.1427033259170116,360.0
bk1.2_sig5,1.2,5.0,120.0,0.5,33,0.9780244632302041,0.9709122791263504,0.9913341091006435,0.9196869954431024,1.1492100112889332,360.0
bk1.2_sig5,1.2,5.0,180.0,0.03,33,0.9964543667969302,0.9789898468608025,1.000441133018597,0.9199530270106597,1.1322940727489925,540.0
bk1.2_sig5,1.2,5.0,180.0,0.1,33,0.9940278793787227,0.9812806957014105,0.9976906777555722,0.9223876198370906,1.134615858640079,540.0
bk1.2_sig5,1.2,5.0,180.0,0.3,33,0.9754383858184701,0.9663791045716611,0.9941780156117723,0.9235729392590675,1.146017564929105,540.0
bk1.2_sig5,1.2,5.0,180.0,0.5,33,0.9684469430440991,0.9572727518458645,0.9828012695632494,0.9180264583531808,1.1556901152928976,540.0
bk2_sig3,2.0,3.0,5.0,0.03,33,0.9994231576463249,0.9963528906457041,0.9996285972316082,0.9264887644495475,1.1333997769041502,15.0
bk2_sig3,2.0,3.0,5.0,0.1,33,0.9994162917363214,0.9967384183677994,0.9998170347721109,0.9230507653159886,1.1341865434554033,15.0
bk2_sig3,2.0,3.0,5.0,0.3,33,0.9992891605191697,0.9984789225805046,0.9996327895347468,0.9207153976832579,1.1348930775175294,15.0
bk2_sig3,2.0,3.0,5.0,0.5,33,0.9992943019526317,0.9980816251610952,0.9999955794306284,0.9206687330963923,1.136084244843508,15.0
bk2_sig3,2.0,3.0,10.0,0.03,33,0.9999169504715874,0.9959551305737713,1.000016662321733,0.9206228484542149,1.1350240537539413,30.0
bk2_sig3,2.0,3.0,10.0,0.1,33,0.9997140266543786,0.9967413322457754,1.000220617536206,0.9206609146542977,1.134883028252054,30.0
bk2_sig3,2.0,3.0,10.0,0.3,33,0.999082791805601,0.9976236454763262,0.9998561367068649,0.9208685978355591,1.1348297805514433,30.0
bk2_sig3,2.0,3.0,10.0,0.5,33,0.9984200155269896,0.9960268374546045,0.9997479856307009,0.9205270867397045,1.1364764059819206,30.0
bk2_sig3,2.0,3.0,30.0,0.03,33,0.999744482606942,0.9932039505488226,1.000863911399975,0.916942917381101,1.1326234015833474,90.0
bk2_sig3,2.0,3.0,30.0,0.1,33,0.9991350440684743,0.9950934130513197,1.000322094316788,0.9198148944688989,1.1333065407591036,90.0
bk2_sig3,2.0,3.0,30.0,0.3,33,0.997041556622611,0.9933160776438168,0.9992587365572358,0.9221843308363128,1.1244036218189346,90.0
bk2_sig3,2.0,3.0,30.0,0.5,33,0.9949196586083247,0.9861697872047499,0.9980951883632013,0.9210988282527665,1.1244139976669734,90.0
bk2_sig3,2.0,3.0,60.0,0.03,33,0.9992850620126819,0.9938395783592632,1.0017014508459265,0.9170846031898161,1.1262484687405354,180.0
bk2_sig3,2.0,3.0,60.0,0.1,33,0.9984256283031079,0.9852357219842794,0.9998344235304685,0.9227188530035746,1.1129329216193729,180.0
bk2_sig3,2.0,3.0,60.0,0.3,33,0.9927860232901938,0.9873999054800475,0.9990326249251842,0.9231559823639964,1.1109352989624013,180.0
bk2_sig3,2.0,3.0,60.0,0.5,33,0.9890856971479376,0.9802262172496626,0.9971263050351857,0.9196785831694013,1.1141579526778833,180.0
bk2_sig3,2.0,3.0,120.0,0.03,33,0.9990618481499347,0.9920812160723276,1.00147980754538,0.9205845265415828,1.1218230201215873,360.0
bk2_sig3,2.0,3.0,120.0,0.1,33,0.9958829399062014,0.9809197699466932,0.9995160617913305,0.9232271854586649,1.0806170074733135,360.0
bk2_sig3,2.0,3.0,120.0,0.3,33,0.9835847501218553,0.9764402480884822,0.994653429312132,0.924268523443488,1.1032701690630058,360.0
bk2_sig3,2.0,3.0,120.0,0.5,33,0.9779498686009779,0.9691546285530458,0.9909623989906644,0.9207143258255881,1.1159431044638704,360.0
bk2_sig3,2.0,3.0,180.0,0.03,33,0.997666142086016,0.975134403939568,1.0018288049172388,0.9194815815172416,1.111157764274314,540.0
bk2_sig3,2.0,3.0,180.0,0.1,33,0.9939459880833224,0.9793968170422217,0.9995459771433084,0.9225040237249599,1.0682446282156481,540.0
bk2_sig3,2.0,3.0,180.0,0.3,33,0.9768820132373635,0.9690396716728041,0.9933239525622077,0.9237375881110975,1.1051603033999489,540.0
bk2_sig3,2.0,3.0,180.0,0.5,33,0.9707090232083977,0.9555384369602368,0.9834904879148785,0.9180071947726958,1.1134563305227991,540.0
bk2_sig5,2.0,5.0,5.0,0.03,33,0.9994295711018694,0.9987325605029242,0.9996027475931809,0.9265878531376356,1.1349546417299259,15.0
bk2_sig5,2.0,5.0,5.0,0.1,33,0.9994288565973464,0.9989923648232144,0.9995331419065189,0.9230450405796414,1.135158288619993,15.0
bk2_sig5,2.0,5.0,5.0,0.3,33,0.9992487288413084,0.9984799662555164,0.9996670527724557,0.9207136464810173,1.1356780135514952,15.0
bk2_sig5,2.0,5.0,5.0,0.5,33,0.9989453467921585,0.9981631995942599,0.9996409472391729,0.9206636453619377,1.1359519589565537,15.0
bk2_sig5,2.0,5.0,10.0,0.03,33,0.9999205047760567,0.997039525380164,0.9999699760953851,0.9208651547607324,1.1354497007381485,30.0
bk2_sig5,2.0,5.0,10.0,0.1,33,0.9997022290422353,0.9982065281971111,0.9999640061574976,0.9206493853436393,1.1357455510677028,30.0
bk2_sig5,2.0,5.0,10.0,0.3,33,0.9988996135421202,0.9971533873142372,1.0001959789354684,0.9208436664861046,1.1367596850628747,30.0
bk2_sig5,2.0,5.0,10.0,0.5,33,0.9984043605729774,0.9961788146471168,0.9999326617660735,0.9205168232076268,1.137409748609052,30.0
bk2_sig5,2.0,5.0,30.0,0.03,33,0.9997565766675598,0.9971806667043923,0.9998887338410929,0.921031714600847,1.1348810103260276,90.0
bk2_sig5,2.0,5.0,30.0,0.1,33,0.9990248439893396,0.996394799922195,0.9999038695270328,0.9215166820764342,1.1363819033671674,90.0
bk2_sig5,2.0,5.0,30.0,0.3,33,0.9969953705512519,0.9925499114421416,0.9995553290040068,0.9220427705668812,1.1385946229666584,90.0
bk2_sig5,2.0,5.0,30.0,0.5,33,0.995088749175398,0.9861128338381976,0.9985084492405417,0.9210117989848533,1.1395079054235266,90.0
bk2_sig5,2.0,5.0,60.0,0.03,33,0.9994457109348414,0.9941159529329069,0.9999672866104049,0.9221228988670764,1.1339015026023358,180.0
bk2_sig5,2.0,5.0,60.0,0.1,33,0.9981381479747192,0.9921827913927584,0.9997584771247104,0.9221680295053708,1.1359286814594964,180.0
bk2_sig5,2.0,5.0,60.0,0.3,33,0.9925237006677822,0.9882486156040348,0.9992057676759709,0.9232146672083029,1.1400660380736345,180.0
bk2_sig5,2.0,5.0,60.0,0.5,33,0.9899357444802022,0.9805915990394369,0.9965918634522266,0.9191785549166819,1.143019943552168,180.0
bk2_sig5,2.0,5.0,120.0,0.03,33,0.9986549953147295,0.9926163627647124,0.9999767354366496,0.9210462080447401,1.1331476380989822,360.0
bk2_sig5,2.0,5.0,120.0,0.1,33,0.9955927511454776,0.9862807664562625,0.9997306693343118,0.9233742321648386,1.1369846897036529,360.0
bk2_sig5,2.0,5.0,120.0,0.3,33,0.9847052632540608,0.9774637159535619,0.9967185823563731,0.9246516792814506,1.1452963989423062,360.0
bk2_sig5,2.0,5.0,120.0,0.5,33,0.978564541383661,0.9687146925526726,0.9909032798700507,0.9207363540104611,1.151599074559488,360.0
bk2_sig5,2.0,5.0,180.0,0.03,33,0.9978249278916459,0.9855141792380326,0.9999332652373597,0.921096913791671,1.130587802878643,540.0
bk2_sig5,2.0,5.0,180.0,0.1,33,0.9928992444646711,0.9829780895997783,0.999113478225861,0.9236111581531853,1.1372677796673285,540.0
bk2_sig5,2.0,5.0,180.0,0.3,33,0.9775193921136315,0.9672463818148533,0.9953036705443042,0.924719676718525,1.1491144680774121,540.0
bk2_sig5,2.0,5.0,180.0,0.5,33,0.9702892498296649,0.9551305063431316,0.9845273342829308,0.909142266329513,1.1577920562614907,540.0
