case_id,variant,injection_depth,injection_duration_min,injection_period_d,injection_flux_scale,injection_cadences,recovered_depth,depth_retention_frac
tic2014550155_s0056_o120_c3-2_Primary,sub_median_abs,0.1,10.0,1.40793903,7713.796334213594,30,0.18460642282955547,1.8460642282955546
tic2014550155_s0056_o120_c3-2_Primary,sub_auto,0.1,10.0,1.40793903,7713.796334213594,30,0.09800204306365823,0.9800204306365823
tic2014550155_s0056_o120_c3-2_Small,divisive,0.1,10.0,1.40793903,590.5989920847563,30,-0.06291965464340045,-0.6291965464340045
tic2014550155_s0056_o120_c3-2_Small,sub_median,0.1,10.0,1.40793903,590.5989920847563,30,-0.35651328766515655,-3.5651328766515653
tic2014550155_s0056_o120_c3-2_Small,sub_median_abs,0.1,10.0,1.40793903,590.5989920847563,30,0.35651328766515666,3.5651328766515666
tic2014550155_s0056_o120_c3-2_Small,sub_auto,0.1,10.0,1.40793903,590.5989920847563,30,0.09027717040647187,0.9027717040647187
tic2014550155_s0056_o120_c3-2_Large,divisive,0.1,10.0,1.40793903,22544.861235688375,30,-0.08203561462677689,-0.8203561462677689
tic2014550155_s0056_o120_c3-2_Large,sub_median,0.1,10.0,1.40793903,22544.861235688375,30,-0.18095829624500737,-1.8095829624500737
tic2014550155_s0056_o120_c3-2_Large,sub_median_abs,0.1,10.0,1.40793903,22544.861235688375,30,0.18095829624500726,1.8095829624500726
tic2014550155_s0056_o120_c3-2_Large,sub_auto,0.1,10.0,1.40793903,22544.861235688375,30,0.09800204306365684,0.9800204306365684
tic2041357363_s0056_o120_c2-4_Primary,divisive,0.1,10.0,1.40793903,12925.067463872449,30,-0.09311343022909346,-0.9311343022909346
tic2041357363_s0056_o120_c2-4_Primary,sub_median,0.1,10.0,1.40793903,12925.067463872449,30,-0.19466117011272477,-1.9466117011272477
tic2041357363_s0056_o120_c2-4_Primary,sub_median_abs,0.1,10.0,1.40793903,12925.067463872449,30,0.19466117011272493,1.9466117011272492
tic2041357363_s0056_o120_c2-4_Primary,sub_auto,0.1,10.0,1.40793903,12925.067463872449,30,0.09785841818803581,0.9785841818803581
tic2041357363_s0056_o120_c2-4_Small,divisive,0.1,10.0,1.40793903,749.0682649329216,30,-0.08387759703158265,-0.8387759703158265
tic2041357363_s0056_o120_c2-4_Small,sub_median,0.1,10.0,1.40793903,749.0682649329216,30,-0.23975820420812644,-2.397582042081264
tic2041357363_s0056_o120_c2-4_Small,sub_median_abs,0.1,10.0,1.40793903,749.0682649329216,30,0.23975820420812644,2.397582042081264
tic2041357363_s0056_o120_c2-4_Small,sub_auto,0.1,10.0,1.40793903,749.0682649329216,30,0.09777512873098249,0.9777512873098249
tic2041357363_s0056_o120_c2-4_Large,divisive,0.1,10.0,1.40793903,42679.25365747908,30,-0.0020648606946396253,-0.020648606946396253
tic2041357363_s0056_o120_c2-4_Large,sub_median,0.1,10.0,1.40793903,42679.25365747908,30,-3.946250061720546,-39.46250061720546
tic2041357363_s0056_o120_c2-4_Large,sub_median_abs,0.1,10.0,1.40793903,42679.25365747908,30,3.946250061720546,39.46250061720546
